id,type,source,date upload,seq technology,r number,read length,error rate,mutation rate,group,complex id,species,subspecies,strain id,lineage,assembly name, assembly_version,assembly_level,genome_representation,contig_count ,scaffold_count,sequence_length,uploaded_by,data_owner,notes
50861d81-3d79-4682-8d11-f55bf296b9b2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
508953b8-e2c1-4fee-8e2b-c8b056a4a326,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5096ab37-d9a5-4a86-8afe-85d5871ecc51,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
509a11f8-7f0f-4554-8817-df50caad4dfe,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
50a5f32f-f32d-499f-a337-4755a84b2164,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
50c98acc-bf7c-42ef-b8d6-b6a95b4ac70a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
50d291aa-123b-4143-9167-ce9cdaf11143,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
50f0e47f-b24f-4c63-b050-d8c9ce27173c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
50fec457-2963-48a2-98eb-d75f7192c686,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51127bde-2ccd-4e72-b4a8-e8b45941fb85,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
512dcdfa-86c4-47eb-baa8-be7e998a949c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
512e2f81-bce5-4458-b46a-8f685c82d6b5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
514224da-515c-4dde-8430-b3d2bf3f3784,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51507972-c08d-4f15-a9ec-554fd3f623bb,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51523c00-06ff-49a6-9577-a6092d4adfe5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51597b39-bda8-4f61-a0ab-43dc537b87a4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
517b3a03-26f0-4e67-8d71-0879ddd766a6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5184c020-4a58-4a97-a3a3-b0bd5155be65,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
518be639-dafe-4c21-90d1-37438d65b429,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
518c5d9b-764b-4ca8-8df2-848818c75f9c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51905001-1f6b-4949-99f5-eccab4d528d2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5198a998-a731-4070-ae87-58e66db529f3,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51ba541e-e73c-4aa2-a007-0f9153693f70,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51ba6470-8242-4273-89f1-f10acb196598,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51be5937-69a9-4e6d-9ba1-db0ffb610ed6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51c7c049-f381-475d-938d-e4f347f4b35b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51c94b68-4daf-4631-8ed4-54b177514cbe,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51ced624-eeb9-4d70-aa21-ebdf614a80be,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51cfe027-8caa-4c0c-8903-97ea72207113,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51cfec88-1c6a-44e1-b877-ed429fb783c9,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51d73903-499e-47c9-9570-48194fb0068c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51e59814-626f-4cfa-8a89-6ca3b22650f7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
51ec58d7-957b-4935-9936-22f9566b0257,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52025ef3-f3b1-443a-b48c-8ecc55f0f3aa,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
520c8b37-338a-4cfc-97b8-c06e05148627,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52240670-7b4c-48f1-873c-774f6451321c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
522f3886-ce88-4da0-85df-43c8f4578c8e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52397619-b6c4-4d65-964b-8241e293a191,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
523bc582-e23d-4077-97f6-f3ff58400118,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
523dc539-2e2f-47da-803f-1c5437d81953,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
524f200e-4429-4809-8fae-7f61998e5dc4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5250f272-61d7-41cf-b4a9-beb5415107b3,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52788615-b851-412b-ba85-e658665da8cb,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5282a39a-f5df-4c95-b1fd-78befa9f7874,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52858be2-7020-4b7f-acb4-95e00019a7d7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5288032e-001f-4c8f-8f0d-229a22845b94,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52882966-2971-495f-9661-eef4312f595d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
529f7b80-790f-487e-8d26-18f8afb0828e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52a98177-42a6-4be4-9e43-5a1cd4167662,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52abc735-4f45-4ece-aae5-e019c9f2681b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52bc5ab7-9ca0-481f-ba10-23bb2c2cb68c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52c5c010-0560-4c97-b64a-7ba88637bad6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
52de78b5-00d4-4439-b31d-9e8ba2acdfe1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53095716-5420-4454-9872-b19454d127ee,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5329a2e2-dc2d-4a82-a657-117ba68db15d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
532c65ef-d0cd-4c85-8811-8d106ecb6567,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5337df87-ae94-43c6-b893-d37ccdd649af,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
535ac0f1-fd99-4ff5-9081-564b9c6010c7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53622080-e263-43a4-981a-25adacfadbd7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5384551d-8ac3-41aa-8185-5354361a51d3,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
538dac24-e407-417f-a6be-6e0e91a65911,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
539603c5-6cb9-433d-87a9-97920bfbe2e1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53a1fa55-2eb0-4d1d-b4df-f623d5d3cbcc,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53a96854-48ec-4315-8155-adff4860eb86,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53bb7b7d-a509-4743-b7de-c44de1cea151,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53bd89f7-b527-4c41-ae5b-5ddda3175a0a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53d0819e-d504-4067-99a6-3604d64ec74b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53d1cdc2-373b-4360-9abf-aae884728d8a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53d7d9f3-c527-48f1-acd7-052027bd2b5b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
53da2f13-2d76-4d06-8ad6-f226731a932f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5402332d-c7b5-456c-a8f0-b8bc88367426,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54113291-5c0a-442f-8e30-876a29068e1c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
541270f2-5a9f-48df-8e98-bcd8dba47690,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
542bc2d7-a948-488b-80dc-4f10e2254819,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
544952f4-e33e-426f-8d97-bee835fc95e7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
545a34b4-435e-4dbc-bcb6-f429da8a8a4f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
545e87c1-4f42-4523-b1ea-67184ed27089,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5462a71a-1207-4965-985e-f67ba7510c25,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5470a90b-b2de-4edb-bbc8-73d0d67643ab,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5496d6ab-c77d-4be3-b93b-79afc86af0ca,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54975f31-5d25-432e-adca-90db3973adfa,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54c25a75-d719-4356-9810-4dbe1827c425,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54c587a7-8b57-4fb5-b6ff-4532d163fcfb,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54d66673-8cb8-424f-b500-3ec71526488a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54d7078e-2425-4ebd-b45a-82baee00d472,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54e06465-100d-45f8-bd25-46127660e722,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54f635c7-c94c-4f03-ae7f-753a86ca9750,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54fcae02-b3b2-4d75-b341-e25f7b0c2fd4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
54fce537-1292-462c-95e7-4b707c7b9357,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5513b355-b74c-4450-a92f-7f8d320595ab,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5520c1d0-a064-4cae-a208-3b0b8add0bf2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5527d3af-2f9f-4d76-bddd-6117e19b4d4b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
55315af0-a36f-4798-8e24-9a1ba34a86a0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5543de1c-7266-41bc-b41c-ac83d6b9d192,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
554881c5-4c2a-4100-8926-ffbcf08f341d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
554ea89b-41ff-42e1-90e7-74f20e0e2be6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
555b49a3-606a-4f50-b49c-1f00a7d7b42f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
555c242b-d5b6-4472-a4a8-9c155184a540,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
555e577a-0ae0-4c80-9bf3-54663c57ba35,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
55603aaf-bfb2-420e-af8f-9af80387646c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
557c70a1-124b-4a75-a2c0-e85bc0c45afd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
558b3a25-a806-4071-a425-2710bc98c1ab,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
55a0f22e-b8c6-4c77-b91a-b3fa85a0d08c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
55a8b8f6-ce71-4eda-8c10-e27c46abec7a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
55c0c6a8-2b3d-4d94-b74f-d4439c89f70a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
55e4efa8-afd1-4154-a76b-44a5bbf9ac21,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56091c09-c6dd-4031-893d-7307f43da7dc,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
562aade3-b7f6-4ca6-b450-644a08e9f48a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
562c13e6-9d7e-42c3-892a-67523c35746c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
562e2e80-0880-4719-9c88-8756f0928009,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5637eb1c-7d67-4bc8-b5e9-83eec7c6bcf4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
563fe771-7767-4169-bfc1-47435d1dd453,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
564a8325-e187-424f-9d90-7bf0abe8aa5c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56507e27-2eac-4fd6-99b6-b2922cf191e0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56546c26-8054-40fa-bc4e-10c22f8db50e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5658e3cb-5648-45da-8644-db5b1eda06a9,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56733aeb-5219-4452-b3c1-c08914988b24,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5684be6e-9697-4a65-a923-533fe89a20c4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5685f830-c8f2-4808-965f-433c4d98d0e0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56893c03-3309-41b2-bd02-8c0fe982e660,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56898d14-1055-4031-a76e-3da199a77f08,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56925ee1-2027-4621-880e-441d22f291c4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56967250-8f98-4a36-aef6-8b8bdf1386b5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56a7dcd8-4f69-4706-aaf4-898b956b4fc2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56d36c12-6bd8-46f7-a131-337a7b1bd8b0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56d961b2-c857-4817-93d6-e15db2c84512,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56f3d486-7c62-4665-92af-4b8994e2a9fc,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
56f3fc89-d842-4bd3-a095-bf1413c7f756,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57143059-04bc-4c03-bdc0-65103c74dbe8,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57152559-6b50-4d16-ab07-2a9aebde425e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57282977-319b-48dc-93a1-40f7615e8c7b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5734c490-f366-4051-88c0-5ae2b3e7c967,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57382e9c-e370-4e79-a9e6-145373275e44,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
573a83b1-9387-4251-9865-2e7b877b3491,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
574309d7-01fa-4084-b040-b5fec2d7bc8c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57442be3-e5f1-4d40-86dd-541ef9d2ee31,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5744ae4c-4ccf-411b-8b9f-65c5227f3db6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5754d824-049b-43fb-bc5c-cdf2f1838d37,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
576659b7-7d98-4ad1-8fc4-af633b8a9c06,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
576ea8bd-2e36-45db-b4c0-91fd4ebcb598,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
578d322c-70fa-4f86-b769-61fdb3a9328d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
579c35c1-768b-4ead-95dd-f26d955138c1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57cb06b0-d804-4800-b37f-1af45936bd0c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57e419e5-88f2-4753-a02f-69a3a84e4f6f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57f0c27f-476e-4c31-8a4c-9730a07e99c0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
57fbfbca-9f6e-4e0a-ba01-e577e33729c4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5815e45b-582b-4d34-855e-47ee2054692c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5823a7fe-c343-4d73-90c8-ffcb63bc0f56,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
582f5cc0-2a1b-4da5-95cd-7bacb80bd22a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58353de7-b66e-469a-b2ed-de369cd26f74,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
584d4565-4dc3-4548-8f42-31114e757da1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58582f79-a6b8-4d95-b43e-52bf4da3d7a0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
585bbf7e-5fbc-407a-a3b5-2cffc1adff74,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
586034ce-23e9-4374-940e-efb83a89c918,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
586a108c-4ff5-4a0b-92c6-53393ebb0656,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58701083-40e3-4484-a7a5-b11cde6c24c6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58746bcc-0076-4e32-af25-4c05659d369d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58789c99-c74b-4898-a4dd-d8d1cd74aca0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5880b5cf-2559-4353-a76a-9b3ac9faeb78,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5882a1fb-d08a-4581-bfc7-dca40e9b67d7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5888d7b6-3f63-4be2-91bc-d80200fc272c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58912bf0-8cbb-4077-9075-9180efeec5c1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58aa93c9-fb39-4eb5-b467-c4a4543b681f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58b3b835-7a99-4a3f-8150-6c6e45acd849,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58c58728-94f4-4769-b488-983be15f50bf,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58cd8395-4528-435b-91aa-aaf54b2fbf49,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58ee40ee-3888-49a7-8f92-e51ccc92cc9d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
58fcec36-5639-4211-b363-8ba4d0c2cfb7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
590664d3-696c-4f49-9494-fec3403e6b4d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
5909814a-68e4-46ba-b611-c58ac94fb7b5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
